onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials	PoleInTime	PoleOutTime	CueTime	GoodTrials	PhotostimulationType
158.127	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
169.733	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
178.632	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
190.121	4.999949999999984	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
198.952	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
210.273	4.999949999999984	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
221.772	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
231.59	4.999949999999984	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
242.939	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
253.193	4.999949999999984	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
262.143	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
272.402	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
283.766	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
292.657	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
302.886	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
313.506	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
324.68	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
336.039	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
345.163	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
356.572	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.8599]	False	0.0
365.763	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
377.133	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
388.481	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
399.032	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
411.716	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
423.353	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
432.898	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
442.795	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
454.136	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
465.782	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
474.656	4.999949999999956	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
484.875	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
497.12	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
506.755	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
518.099	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
527.067	4.999949999999899	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
539.845	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
548.74	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
558.587	4.9999500000000126	trials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[NaN, 3.57]	False	0.0
570.796	4.9999500000000126	trials	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	1.87	[3.57, 3.57]	True	0.0
580.061	4.9999500000000126	trials	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	1.87	[3.57, 3.57]	True	0.0
